player_id,game_date,pts,reb,ast,stl,blk,fg_pct,fg3_pct,ft_pct,min,tov,pf,plus_minus,game_id,date,home_team,away_team,turnover,player_name
1326,,21.4,6.5,2.9,1.1,1.5,0.538,0.385,0.785,,,1.6,,G1326_0,2025-04-28,1610612737.0,1610612743.0,1.8,Jimmy VanVleet
1326,,17.2,6.1,2.6,1.7,0.6,0.516,0.374,0.731,,,2.1,,G1326_1,2025-04-27,1610612737.0,1610612743.0,2.1,Jimmy VanVleet
1326,,20.5,8.3,3.1,1.1,1.1,0.507,0.383,0.904,,,3.3,,G1326_2,2025-04-26,1610612737.0,1610612742.0,0.7,Jimmy VanVleet
1326,,22.7,9.0,2.1,1.4,1.3,0.401,0.411,0.767,,,1.4,,G1326_3,2025-04-25,1610612737.0,1610612747.0,1.5,Jimmy VanVleet
1326,,30.3,7.2,2.8,1.4,0.8,0.598,0.432,0.881,,,4.1,,G1326_4,2025-04-24,1610612737.0,1610612742.0,0.9,Jimmy VanVleet
1326,,19.0,9.6,1.6,1.2,0.6,0.525,0.356,0.841,,,4.6,,G1326_5,2025-04-23,1610612737.0,1610612763.0,3.3,Jimmy VanVleet
1326,,14.9,7.2,3.0,1.2,1.7,0.48,0.285,0.823,,,1.5,,G1326_6,2025-04-22,1610612737.0,1610612766.0,2.3,Jimmy VanVleet
1326,,23.2,7.1,3.2,1.0,0.7,0.527,0.362,0.906,,,4.4,,G1326_7,2025-04-21,1610612737.0,1610612753.0,3.0,Jimmy VanVleet
1326,,26.9,6.8,2.3,1.3,0.9,0.529,0.527,1.0,,,4.4,,G1326_8,2025-04-20,1610612737.0,1610612737.0,2.3,Jimmy VanVleet
1326,,21.3,8.6,2.1,1.0,1.4,0.428,0.405,0.796,,,1.0,,G1326_9,2025-04-19,1610612737.0,1610612757.0,0.7,Jimmy VanVleet
1327,,15.8,5.6,5.3,1.1,0.7,0.545,0.365,0.938,,,1.1,,G1327_0,2025-04-28,1610612739.0,1610612759.0,1.3,Lou Fox
1327,,17.2,4.4,5.1,0.7,0.7,0.443,0.41,0.766,,,2.4,,G1327_1,2025-04-27,1610612739.0,1610612766.0,1.4,Lou Fox
1327,,14.8,3.5,4.0,1.1,0.3,0.444,0.389,0.788,,,2.7,,G1327_2,2025-04-26,1610612739.0,1610612760.0,1.1,Lou Fox
1327,,18.1,5.1,4.9,1.0,0.6,0.503,0.393,0.909,,,1.2,,G1327_3,2025-04-25,1610612739.0,1610612742.0,2.9,Lou Fox
1327,,17.1,4.0,4.0,1.2,0.5,0.485,0.469,0.976,,,2.7,,G1327_4,2025-04-24,1610612739.0,1610612749.0,2.5,Lou Fox
1327,,18.8,3.9,5.0,1.3,0.6,0.519,0.492,0.882,,,3.6,,G1327_5,2025-04-23,1610612739.0,1610612751.0,1.9,Lou Fox
1327,,17.5,3.8,3.3,0.6,0.7,0.442,0.41,0.924,,,3.2,,G1327_6,2025-04-22,1610612739.0,1610612754.0,2.4,Lou Fox
1327,,8.9,3.9,3.0,0.9,0.8,0.403,0.457,0.83,,,2.6,,G1327_7,2025-04-21,1610612739.0,1610612760.0,3.8,Lou Fox
1327,,16.4,3.8,4.8,0.8,0.6,0.375,0.378,0.933,,,4.2,,G1327_8,2025-04-20,1610612739.0,1610612742.0,2.3,Lou Fox
1327,,14.8,5.2,4.8,0.6,0.6,0.404,0.378,0.919,,,4.4,,G1327_9,2025-04-19,1610612739.0,1610612743.0,3.4,Lou Fox
1328,,13.0,4.4,5.0,0.8,0.1,0.465,0.481,0.846,,,3.8,,G1328_0,2025-04-28,1610612763.0,1610612765.0,1.2,Paolo Holiday
1328,,15.0,3.8,7.3,0.9,0.2,0.512,0.406,0.892,,,2.4,,G1328_1,2025-04-27,1610612763.0,1610612766.0,2.9,Paolo Holiday
1328,,11.6,3.5,4.4,2.0,0.2,0.468,0.555,0.963,,,1.9,,G1328_2,2025-04-26,1610612763.0,1610612751.0,0.4,Paolo Holiday
1328,,15.4,5.3,6.0,1.2,0.2,0.464,0.456,0.897,,,4.7,,G1328_3,2025-04-25,1610612763.0,1610612751.0,0.5,Paolo Holiday
1328,,13.1,5.5,4.4,1.0,0.2,0.47,0.502,0.849,,,3.4,,G1328_4,2025-04-24,1610612763.0,1610612749.0,0.9,Paolo Holiday
1328,,12.2,3.7,3.0,1.1,0.1,0.443,0.443,0.811,,,3.2,,G1328_5,2025-04-23,1610612763.0,1610612759.0,1.8,Paolo Holiday
1328,,14.4,5.3,6.0,1.2,0.3,0.419,0.443,0.809,,,1.9,,G1328_6,2025-04-22,1610612763.0,1610612761.0,1.3,Paolo Holiday
1328,,12.2,5.7,7.8,1.5,0.2,0.475,0.448,0.976,,,3.2,,G1328_7,2025-04-21,1610612763.0,1610612757.0,3.0,Paolo Holiday
1328,,11.2,4.5,7.0,0.7,0.2,0.434,0.349,0.945,,,1.8,,G1328_8,2025-04-20,1610612763.0,1610612744.0,3.0,Paolo Holiday
1328,,11.3,3.2,7.3,1.3,0.2,0.486,0.435,0.968,,,1.7,,G1328_9,2025-04-19,1610612763.0,1610612760.0,4.3,Paolo Holiday
1329,,15.3,6.3,4.5,2.8,0.5,0.464,0.279,0.746,,,3.1,,G1329_0,2025-04-28,1610612757.0,1610612761.0,1.6,Trae Davis
1329,,19.3,6.6,7.0,1.2,0.7,0.512,0.384,0.838,,,1.3,,G1329_1,2025-04-27,1610612757.0,1610612756.0,2.7,Trae Davis
1329,,20.9,7.6,6.6,2.3,0.2,0.426,0.381,0.749,,,2.8,,G1329_2,2025-04-26,1610612757.0,1610612760.0,2.0,Trae Davis
1329,,17.2,5.9,4.7,2.6,0.4,0.577,0.265,0.609,,,2.2,,G1329_3,2025-04-25,1610612757.0,1610612752.0,1.2,Trae Davis
1329,,17.2,7.7,5.9,2.9,0.4,0.45,0.391,0.795,,,1.3,,G1329_4,2025-04-24,1610612757.0,1610612742.0,0.8,Trae Davis
1329,,15.2,6.0,6.1,1.8,0.3,0.416,0.336,0.737,,,2.5,,G1329_5,2025-04-23,1610612757.0,1610612745.0,1.0,Trae Davis
1329,,12.9,3.7,5.0,1.2,0.4,0.441,0.36,0.855,,,2.4,,G1329_6,2025-04-22,1610612757.0,1610612739.0,0.7,Trae Davis
1329,,23.8,6.1,6.0,2.4,0.6,0.439,0.438,0.801,,,3.6,,G1329_7,2025-04-21,1610612757.0,1610612758.0,1.0,Trae Davis
1329,,16.7,7.0,7.1,2.1,0.7,0.383,0.382,0.797,,,1.4,,G1329_8,2025-04-20,1610612757.0,1610612741.0,2.8,Trae Davis
1329,,23.4,5.7,4.4,1.9,0.7,0.509,0.359,0.861,,,2.5,,G1329_9,2025-04-19,1610612757.0,1610612740.0,1.4,Trae Davis
1330,,23.7,2.0,6.3,0.6,0.8,0.457,0.413,1.0,,,1.7,,G1330_0,2025-04-28,1610612757.0,1610612753.0,1.2,Joel Durant
1330,,24.9,1.9,9.3,1.4,0.8,0.46,0.35,0.877,,,3.9,,G1330_1,2025-04-27,1610612757.0,1610612744.0,2.9,Joel Durant
1330,,15.2,1.9,8.0,1.7,0.6,0.508,0.487,0.92,,,2.3,,G1330_2,2025-04-26,1610612757.0,1610612743.0,1.9,Joel Durant
1330,,21.7,2.5,5.1,1.4,0.6,0.425,0.354,0.942,,,0.2,,G1330_3,2025-04-25,1610612757.0,1610612743.0,3.0,Joel Durant
1330,,28.0,2.7,9.5,0.8,0.2,0.5,0.418,0.835,,,3.7,,G1330_4,2025-04-24,1610612757.0,1610612743.0,1.4,Joel Durant
1330,,26.4,2.6,7.4,1.6,0.7,0.451,0.363,0.927,,,3.1,,G1330_5,2025-04-23,1610612757.0,1610612744.0,1.2,Joel Durant
1330,,13.1,2.7,8.6,1.2,0.6,0.469,0.276,0.845,,,2.5,,G1330_6,2025-04-22,1610612757.0,1610612762.0,2.9,Joel Durant
1330,,8.0,1.9,7.1,1.0,1.0,0.455,0.348,0.892,,,3.2,,G1330_7,2025-04-21,1610612757.0,1610612759.0,1.3,Joel Durant
1330,,20.9,2.8,7.8,1.1,0.5,0.435,0.345,0.966,,,2.6,,G1330_8,2025-04-20,1610612757.0,1610612766.0,1.1,Joel Durant
1330,,25.8,2.4,7.7,0.4,0.7,0.473,0.333,0.91,,,2.3,,G1330_9,2025-04-19,1610612757.0,1610612749.0,1.7,Joel Durant
1331,,24.3,6.9,2.7,1.1,0.9,0.501,0.315,0.791,,,1.8,,G1331_0,2025-04-28,1610612758.0,1610612750.0,3.4,Jamal Wall
1331,,13.1,5.8,2.7,1.4,0.7,0.407,0.348,0.822,,,1.2,,G1331_1,2025-04-27,1610612758.0,1610612758.0,1.9,Jamal Wall
1331,,28.1,6.0,2.1,1.3,1.0,0.441,0.358,0.742,,,1.4,,G1331_2,2025-04-26,1610612758.0,1610612744.0,0.9,Jamal Wall
1331,,13.8,7.4,3.3,1.5,0.7,0.448,0.332,0.824,,,2.9,,G1331_3,2025-04-25,1610612758.0,1610612745.0,3.6,Jamal Wall
1331,,20.3,6.5,2.1,1.5,0.6,0.441,0.294,0.817,,,2.5,,G1331_4,2025-04-24,1610612758.0,1610612744.0,0.9,Jamal Wall
1331,,25.1,5.5,2.1,0.8,0.1,0.515,0.526,0.81,,,2.2,,G1331_5,2025-04-23,1610612758.0,1610612758.0,1.5,Jamal Wall
1331,,19.2,6.2,1.8,1.7,1.0,0.48,0.5,0.973,,,2.4,,G1331_6,2025-04-22,1610612758.0,1610612759.0,1.5,Jamal Wall
1331,,14.0,6.7,2.7,1.7,1.1,0.472,0.496,0.806,,,1.5,,G1331_7,2025-04-21,1610612758.0,1610612764.0,1.5,Jamal Wall
1331,,14.9,6.7,3.0,1.3,0.5,0.55,0.402,0.858,,,1.4,,G1331_8,2025-04-20,1610612758.0,1610612742.0,1.4,Jamal Wall
1331,,19.7,5.2,2.8,1.3,0.5,0.487,0.372,0.855,,,1.6,,G1331_9,2025-04-19,1610612758.0,1610612758.0,3.4,Jamal Wall
1332,,12.9,9.7,1.9,0.4,0.8,0.52,0.382,0.529,,,2.5,,G1332_0,2025-04-28,1610612766.0,1610612752.0,2.4,Zach Irving
1332,,8.2,16.0,2.6,0.4,0.8,0.543,0.295,0.715,,,2.7,,G1332_1,2025-04-27,1610612766.0,1610612742.0,2.4,Zach Irving
1332,,9.0,14.7,2.2,0.4,1.7,0.535,0.288,0.676,,,2.1,,G1332_2,2025-04-26,1610612766.0,1610612763.0,1.8,Zach Irving
1332,,11.7,12.1,2.1,0.4,1.1,0.588,0.246,0.547,,,2.8,,G1332_3,2025-04-25,1610612766.0,1610612759.0,3.4,Zach Irving
1332,,12.1,14.7,2.4,0.4,0.8,0.55,0.16,0.546,,,2.2,,G1332_4,2025-04-24,1610612766.0,1610612742.0,3.5,Zach Irving
1332,,8.4,15.0,2.6,0.6,0.9,0.514,0.22,0.628,,,1.2,,G1332_5,2025-04-23,1610612766.0,1610612747.0,0.4,Zach Irving
1332,,10.3,13.8,2.4,0.5,1.1,0.547,0.267,0.497,,,3.4,,G1332_6,2025-04-22,1610612766.0,1610612747.0,4.4,Zach Irving
1332,,8.9,13.2,2.0,0.3,0.3,0.539,0.122,0.712,,,3.5,,G1332_7,2025-04-21,1610612766.0,1610612764.0,1.9,Zach Irving
1332,,11.2,10.3,2.4,0.6,0.6,0.484,0.37,0.558,,,2.6,,G1332_8,2025-04-20,1610612766.0,1610612741.0,4.0,Zach Irving
1332,,13.0,9.3,2.9,0.6,1.9,0.48,0.26,0.637,,,3.5,,G1332_9,2025-04-19,1610612766.0,1610612751.0,3.3,Zach Irving
1333,,19.6,3.4,5.9,1.1,0.6,0.375,0.469,0.816,,,2.2,,G1333_0,2025-04-28,1610612748.0,1610612742.0,2.6,Chris Davis
1333,,29.9,4.7,5.4,0.6,0.5,0.458,0.437,0.893,,,3.9,,G1333_1,2025-04-27,1610612748.0,1610612751.0,1.7,Chris Davis
1333,,22.7,3.8,5.2,0.8,0.3,0.418,0.474,0.879,,,2.0,,G1333_2,2025-04-26,1610612748.0,1610612740.0,2.6,Chris Davis
1333,,23.0,4.0,5.9,0.8,0.7,0.481,0.419,0.883,,,3.2,,G1333_3,2025-04-25,1610612748.0,1610612762.0,1.6,Chris Davis
1333,,15.5,5.2,4.7,1.1,0.3,0.477,0.54,0.933,,,3.1,,G1333_4,2025-04-24,1610612748.0,1610612743.0,1.5,Chris Davis
1333,,30.6,3.7,5.5,0.8,0.5,0.482,0.518,0.817,,,1.5,,G1333_5,2025-04-23,1610612748.0,1610612759.0,2.4,Chris Davis
1333,,24.1,5.3,5.7,1.1,0.5,0.375,0.583,0.809,,,2.0,,G1333_6,2025-04-22,1610612748.0,1610612741.0,0.9,Chris Davis
1333,,24.2,5.2,5.7,0.7,0.6,0.458,0.52,0.931,,,0.8,,G1333_7,2025-04-21,1610612748.0,1610612746.0,1.9,Chris Davis
1333,,31.4,3.2,6.4,0.6,0.3,0.433,0.518,0.903,,,3.5,,G1333_8,2025-04-20,1610612748.0,1610612761.0,2.1,Chris Davis
1333,,29.2,3.8,6.1,1.4,0.7,0.373,0.375,0.911,,,2.8,,G1333_9,2025-04-19,1610612748.0,1610612748.0,1.4,Chris Davis
1334,,14.6,5.8,3.1,1.0,1.5,0.505,0.281,0.761,,,1.6,,G1334_0,2025-04-28,1610612743.0,1610612756.0,2.7,Pascal Williams
1334,,11.9,7.0,2.5,0.9,1.2,0.543,0.275,0.859,,,2.1,,G1334_1,2025-04-27,1610612743.0,1610612740.0,0.7,Pascal Williams
1334,,12.2,10.7,3.3,0.4,1.5,0.489,0.393,0.74,,,3.5,,G1334_2,2025-04-26,1610612743.0,1610612745.0,1.3,Pascal Williams
1334,,12.9,6.2,3.7,1.0,2.8,0.55,0.322,0.742,,,2.2,,G1334_3,2025-04-25,1610612743.0,1610612759.0,1.2,Pascal Williams
1334,,10.1,10.9,2.4,0.7,1.9,0.688,0.369,0.78,,,0.5,,G1334_4,2025-04-24,1610612743.0,1610612737.0,2.2,Pascal Williams
1334,,17.0,9.9,3.3,0.6,1.8,0.536,0.35,0.772,,,2.6,,G1334_5,2025-04-23,1610612743.0,1610612748.0,2.9,Pascal Williams
1334,,12.6,7.3,2.3,1.0,1.4,0.585,0.24,0.727,,,0.7,,G1334_6,2025-04-22,1610612743.0,1610612759.0,1.5,Pascal Williams
1334,,6.1,9.6,2.5,1.2,1.8,0.571,0.363,0.77,,,1.2,,G1334_7,2025-04-21,1610612743.0,1610612737.0,3.7,Pascal Williams
1334,,15.9,7.9,2.0,0.6,2.2,0.489,0.258,0.676,,,1.9,,G1334_8,2025-04-20,1610612743.0,1610612764.0,0.6,Pascal Williams
1334,,13.6,7.6,3.5,0.4,1.2,0.569,0.187,0.7,,,1.2,,G1334_9,2025-04-19,1610612743.0,1610612737.0,2.6,Pascal Williams
1335,,13.2,10.2,2.2,0.9,1.4,0.556,0.318,0.785,,,3.1,,G1335_0,2025-04-28,1610612758.0,1610612747.0,1.1,Khris Smart
1335,,15.4,12.6,2.0,1.1,1.5,0.568,0.156,0.746,,,2.8,,G1335_1,2025-04-27,1610612758.0,1610612743.0,2.1,Khris Smart
1335,,14.2,16.4,2.8,0.7,1.3,0.552,0.165,0.8,,,2.4,,G1335_2,2025-04-26,1610612758.0,1610612745.0,1.2,Khris Smart
1335,,17.1,10.6,2.5,1.1,2.2,0.543,0.189,0.732,,,1.0,,G1335_3,2025-04-25,1610612758.0,1610612750.0,0.5,Khris Smart
1335,,14.2,12.5,2.5,0.9,1.3,0.492,0.224,0.897,,,2.6,,G1335_4,2025-04-24,1610612758.0,1610612753.0,2.0,Khris Smart
1335,,14.6,13.7,2.8,0.9,2.1,0.544,0.249,0.916,,,3.0,,G1335_5,2025-04-23,1610612758.0,1610612747.0,1.2,Khris Smart
1335,,16.3,11.7,2.5,0.9,2.2,0.479,0.31,0.877,,,2.1,,G1335_6,2025-04-22,1610612758.0,1610612750.0,0.6,Khris Smart
1335,,17.8,15.2,2.3,1.0,2.2,0.513,0.243,0.755,,,2.5,,G1335_7,2025-04-21,1610612758.0,1610612746.0,2.7,Khris Smart
1335,,16.3,12.3,1.7,1.2,2.7,0.634,0.102,0.812,,,3.0,,G1335_8,2025-04-20,1610612758.0,1610612757.0,1.5,Khris Smart
1335,,9.5,11.4,2.8,1.2,1.6,0.576,0.257,0.824,,,0.7,,G1335_9,2025-04-19,1610612758.0,1610612755.0,3.3,Khris Smart
1336,,22.3,5.5,5.1,0.7,0.9,0.53,0.248,0.758,,,2.0,,G1336_0,2025-04-28,1610612766.0,1610612758.0,2.0,Jayson Herro
1336,,18.6,7.4,4.9,1.2,0.6,0.407,0.349,0.839,,,1.5,,G1336_1,2025-04-27,1610612766.0,1610612748.0,1.3,Jayson Herro
1336,,21.5,6.5,5.8,1.1,0.6,0.502,0.413,0.795,,,0.8,,G1336_2,2025-04-26,1610612766.0,1610612743.0,1.1,Jayson Herro
1336,,25.0,5.3,5.0,0.9,0.6,0.424,0.346,0.873,,,2.4,,G1336_3,2025-04-25,1610612766.0,1610612763.0,1.2,Jayson Herro
1336,,23.0,6.0,4.4,1.0,0.9,0.451,0.2,0.862,,,1.4,,G1336_4,2025-04-24,1610612766.0,1610612751.0,1.8,Jayson Herro
1336,,19.7,5.1,4.0,1.9,0.6,0.556,0.423,0.81,,,3.6,,G1336_5,2025-04-23,1610612766.0,1610612754.0,0.8,Jayson Herro
1336,,24.5,6.9,4.9,1.2,0.1,0.463,0.406,0.836,,,3.8,,G1336_6,2025-04-22,1610612766.0,1610612757.0,1.6,Jayson Herro
1336,,19.5,5.6,5.4,1.7,0.4,0.455,0.452,0.81,,,1.0,,G1336_7,2025-04-21,1610612766.0,1610612743.0,0.0,Jayson Herro
1336,,26.0,5.3,5.6,1.0,0.7,0.516,0.437,0.72,,,0.0,,G1336_8,2025-04-20,1610612766.0,1610612762.0,2.4,Jayson Herro
1336,,11.8,6.9,6.0,1.3,0.7,0.546,0.373,0.815,,,1.9,,G1336_9,2025-04-19,1610612766.0,1610612758.0,2.2,Jayson Herro
1337,,21.7,12.1,3.2,0.9,0.9,0.458,0.138,0.713,,,4.0,,G1337_0,2025-04-28,1610612765.0,1610612765.0,3.2,Kawhi Antetokounmpo
1337,,17.1,11.3,3.5,1.6,0.8,0.539,0.247,0.739,,,1.6,,G1337_1,2025-04-27,1610612765.0,1610612740.0,1.8,Kawhi Antetokounmpo
1337,,23.9,10.2,3.0,1.2,0.9,0.549,0.277,0.744,,,2.3,,G1337_2,2025-04-26,1610612765.0,1610612761.0,2.1,Kawhi Antetokounmpo
1337,,13.4,9.2,3.7,1.6,1.4,0.437,0.257,0.728,,,1.6,,G1337_3,2025-04-25,1610612765.0,1610612757.0,1.8,Kawhi Antetokounmpo
1337,,16.1,9.5,4.1,1.0,1.1,0.517,0.317,0.725,,,3.4,,G1337_4,2025-04-24,1610612765.0,1610612757.0,1.5,Kawhi Antetokounmpo
1337,,21.7,11.2,3.3,0.5,1.4,0.522,0.418,0.701,,,3.2,,G1337_5,2025-04-23,1610612765.0,1610612766.0,0.9,Kawhi Antetokounmpo
1337,,21.4,13.4,3.4,0.9,1.0,0.61,0.318,0.608,,,1.3,,G1337_6,2025-04-22,1610612765.0,1610612759.0,2.8,Kawhi Antetokounmpo
1337,,23.2,15.3,3.9,0.8,1.2,0.63,0.297,0.728,,,4.7,,G1337_7,2025-04-21,1610612765.0,1610612749.0,2.6,Kawhi Antetokounmpo
1337,,20.8,10.7,3.1,0.6,0.8,0.489,0.331,0.732,,,1.8,,G1337_8,2025-04-20,1610612765.0,1610612745.0,1.9,Kawhi Antetokounmpo
1337,,17.1,15.7,2.1,0.8,0.8,0.454,0.174,0.777,,,2.0,,G1337_9,2025-04-19,1610612765.0,1610612756.0,1.5,Kawhi Antetokounmpo
1338,,14.9,6.1,6.1,1.3,1.4,0.42,0.339,0.815,,,3.0,,G1338_0,2025-04-28,1610612753.0,1610612737.0,1.4,James Beal
1338,,23.3,7.9,3.5,1.2,1.0,0.47,0.304,0.804,,,2.3,,G1338_1,2025-04-27,1610612753.0,1610612760.0,0.8,James Beal
1338,,25.8,9.1,4.8,1.3,1.6,0.499,0.342,0.776,,,2.3,,G1338_2,2025-04-26,1610612753.0,1610612757.0,1.7,James Beal
1338,,16.1,8.5,4.9,1.6,1.0,0.415,0.426,0.765,,,1.8,,G1338_3,2025-04-25,1610612753.0,1610612766.0,2.2,James Beal
1338,,24.9,5.6,3.4,1.1,2.0,0.527,0.451,0.797,,,1.8,,G1338_4,2025-04-24,1610612753.0,1610612743.0,1.4,James Beal
1338,,17.3,9.2,4.2,1.8,1.2,0.448,0.42,0.741,,,0.3,,G1338_5,2025-04-23,1610612753.0,1610612751.0,1.4,James Beal
1338,,31.2,6.2,3.8,0.7,1.3,0.39,0.415,0.8,,,2.9,,G1338_6,2025-04-22,1610612753.0,1610612763.0,3.5,James Beal
1338,,24.4,6.7,2.8,0.9,1.8,0.498,0.393,0.922,,,1.5,,G1338_7,2025-04-21,1610612753.0,1610612738.0,3.1,James Beal
1338,,28.3,6.0,4.3,1.9,1.7,0.378,0.272,0.873,,,1.1,,G1338_8,2025-04-20,1610612753.0,1610612750.0,1.4,James Beal
1338,,23.7,8.0,4.9,1.8,1.0,0.449,0.373,0.89,,,1.6,,G1338_9,2025-04-19,1610612753.0,1610612766.0,2.9,James Beal
1339,,18.0,4.0,8.2,2.3,0.4,0.457,0.475,0.76,,,1.9,,G1339_0,2025-04-28,1610612754.0,1610612746.0,2.0,Luka Tatum
1339,,15.4,4.4,7.8,2.1,0.4,0.474,0.51,0.766,,,2.5,,G1339_1,2025-04-27,1610612754.0,1610612738.0,2.6,Luka Tatum
1339,,10.7,3.5,8.4,1.7,0.2,0.397,0.34,0.97,,,1.9,,G1339_2,2025-04-26,1610612754.0,1610612763.0,2.8,Luka Tatum
1339,,16.8,3.1,8.2,1.7,0.4,0.425,0.375,0.898,,,1.0,,G1339_3,2025-04-25,1610612754.0,1610612743.0,1.4,Luka Tatum
1339,,11.3,4.6,6.2,2.4,0.4,0.471,0.462,0.964,,,2.1,,G1339_4,2025-04-24,1610612754.0,1610612765.0,1.9,Luka Tatum
1339,,11.5,4.0,8.7,1.7,0.3,0.402,0.468,0.815,,,3.4,,G1339_5,2025-04-23,1610612754.0,1610612750.0,1.6,Luka Tatum
1339,,14.1,4.9,7.8,1.5,0.5,0.458,0.503,0.718,,,0.4,,G1339_6,2025-04-22,1610612754.0,1610612766.0,2.4,Luka Tatum
1339,,11.8,3.1,6.8,1.8,0.4,0.447,0.38,0.822,,,3.2,,G1339_7,2025-04-21,1610612754.0,1610612749.0,3.3,Luka Tatum
1339,,15.2,3.6,9.3,1.5,0.5,0.421,0.368,0.795,,,0.8,,G1339_8,2025-04-20,1610612754.0,1610612748.0,3.5,Luka Tatum
1339,,13.8,4.7,6.5,3.5,0.4,0.463,0.487,0.838,,,0.5,,G1339_9,2025-04-19,1610612754.0,1610612737.0,1.3,Luka Tatum
1340,,16.1,6.1,4.0,1.2,1.6,0.523,0.41,0.807,,,2.0,,G1340_0,2025-04-28,1610612754.0,1610612750.0,1.4,Kyle Green
1340,,17.1,6.3,4.3,1.1,1.6,0.547,0.259,0.722,,,0.5,,G1340_1,2025-04-27,1610612754.0,1610612750.0,0.6,Kyle Green
1340,,15.9,9.8,2.5,0.6,1.4,0.497,0.309,0.635,,,1.3,,G1340_2,2025-04-26,1610612754.0,1610612737.0,2.0,Kyle Green
1340,,16.5,6.6,2.6,0.6,2.2,0.541,0.21,0.799,,,2.7,,G1340_3,2025-04-25,1610612754.0,1610612737.0,1.9,Kyle Green
1340,,15.5,8.3,2.8,1.0,1.2,0.339,0.286,0.717,,,2.4,,G1340_4,2025-04-24,1610612754.0,1610612765.0,2.3,Kyle Green
1340,,19.5,6.8,2.7,1.5,1.8,0.507,0.352,0.66,,,3.1,,G1340_5,2025-04-23,1610612754.0,1610612746.0,1.5,Kyle Green
1340,,11.7,5.5,2.5,1.2,1.6,0.609,0.421,0.937,,,1.8,,G1340_6,2025-04-22,1610612754.0,1610612740.0,2.0,Kyle Green
1340,,20.9,10.4,4.6,1.0,1.5,0.516,0.189,0.693,,,2.2,,G1340_7,2025-04-21,1610612754.0,1610612766.0,1.5,Kyle Green
1340,,22.5,6.8,3.3,0.1,1.2,0.508,0.345,0.687,,,2.1,,G1340_8,2025-04-20,1610612754.0,1610612760.0,4.3,Kyle Green
1340,,18.9,4.1,3.4,0.7,1.8,0.509,0.338,0.696,,,0.6,,G1340_9,2025-04-19,1610612754.0,1610612754.0,2.9,Kyle Green
1341,,26.0,10.5,2.1,0.8,1.0,0.563,0.141,0.784,,,2.7,,G1341_0,2025-04-28,1610612763.0,1610612737.0,1.5,Zach Curry
1341,,21.5,12.1,1.4,0.5,0.9,0.464,0.39,0.828,,,1.9,,G1341_1,2025-04-27,1610612763.0,1610612752.0,2.2,Zach Curry
1341,,30.2,14.7,2.3,1.1,0.8,0.563,0.316,0.891,,,1.8,,G1341_2,2025-04-26,1610612763.0,1610612760.0,1.9,Zach Curry
1341,,22.3,12.3,2.1,1.1,0.5,0.448,0.321,0.846,,,3.0,,G1341_3,2025-04-25,1610612763.0,1610612763.0,2.4,Zach Curry
1341,,22.3,7.6,2.3,0.9,0.6,0.507,0.264,0.879,,,2.0,,G1341_4,2025-04-24,1610612763.0,1610612750.0,0.3,Zach Curry
1341,,23.1,15.0,1.5,0.6,1.2,0.568,0.296,0.79,,,2.7,,G1341_5,2025-04-23,1610612763.0,1610612744.0,1.0,Zach Curry
1341,,18.1,11.4,2.7,1.0,0.4,0.548,0.278,0.847,,,1.6,,G1341_6,2025-04-22,1610612763.0,1610612763.0,1.8,Zach Curry
1341,,24.6,12.3,2.4,0.6,1.3,0.565,0.277,0.758,,,3.8,,G1341_7,2025-04-21,1610612763.0,1610612748.0,1.6,Zach Curry
1341,,24.9,13.6,2.2,1.1,0.7,0.517,0.275,0.864,,,3.0,,G1341_8,2025-04-20,1610612763.0,1610612744.0,0.6,Zach Curry
1341,,20.2,8.8,2.9,0.7,0.8,0.461,0.285,0.925,,,1.1,,G1341_9,2025-04-19,1610612763.0,1610612762.0,2.6,Zach Curry
1342,,25.4,4.6,5.5,1.8,0.5,0.451,0.26,0.84,,,3.0,,G1342_0,2025-04-28,1610612742.0,1610612759.0,2.9,Russell Hayward
1342,,23.2,6.7,5.5,2.1,0.6,0.486,0.343,0.779,,,1.0,,G1342_1,2025-04-27,1610612742.0,1610612751.0,1.8,Russell Hayward
1342,,29.9,8.2,3.5,2.0,1.0,0.487,0.392,0.825,,,2.7,,G1342_2,2025-04-26,1610612742.0,1610612750.0,3.2,Russell Hayward
1342,,32.0,3.6,4.7,2.2,0.5,0.42,0.331,0.873,,,1.2,,G1342_3,2025-04-25,1610612742.0,1610612744.0,0.9,Russell Hayward
1342,,21.0,5.7,4.7,2.5,0.4,0.521,0.475,0.796,,,1.7,,G1342_4,2025-04-24,1610612742.0,1610612748.0,1.5,Russell Hayward
1342,,30.9,5.8,3.9,1.7,0.9,0.53,0.45,0.876,,,0.1,,G1342_5,2025-04-23,1610612742.0,1610612764.0,2.5,Russell Hayward
1342,,25.6,3.9,5.6,1.6,0.7,0.545,0.479,0.843,,,3.4,,G1342_6,2025-04-22,1610612742.0,1610612763.0,3.8,Russell Hayward
1342,,20.0,6.6,7.0,1.2,0.4,0.475,0.315,0.888,,,0.5,,G1342_7,2025-04-21,1610612742.0,1610612756.0,2.9,Russell Hayward
1342,,26.0,5.9,4.1,1.6,0.7,0.456,0.45,0.811,,,3.5,,G1342_8,2025-04-20,1610612742.0,1610612754.0,2.3,Russell Hayward
